idade,renda,score_serasa,interesse,dias_ult_compra,vlr_tran_total_6m,gasto_vinho_6m,gasto_queijo_6m,gasto_cerveja_6m,gasto_flv_6m,gasto_mercearia_6m
44,7463.76,786.14,1.0,30,836.36,57.72,3.32,70.69,32.7,75.97
40,2960.49,557.02,0.66,60,241.3,3.06,2.18,0.0,0.34,0.0
48,3385.41,589.76,1.0,8,2561.96,21.6,21.0,0.0,203.82,166.7
47,4782.14,801.56,0.99,31,644.53,0.22,34.81,0.0,75.87,26.92
44,5732.92,705.13,0.97,33,519.33,0.41,25.06,0.0,21.35,0.42
43,6189.38,731.12,0.98,30,635.52,2.42,28.51,0.74,43.93,41.1
42,3210.79,559.7,0.64,62,218.93,0.0,0.0,0.0,8.58,41.92
43,2734.61,580.53,0.67,41,237.12,0.0,0.03,0.58,0.0,0.0
40,2695.87,574.39,0.0,182,0.16,0.0,0.02,0.0,0.0,0.0
42,6891.61,808.89,0.98,22,844.3,131.44,8.9,0.0,58.26,40.84
42,2643.5,487.23,0.0,180,13.2,0.07,0.06,0.0,0.07,0.0
45,6017.45,756.95,1.0,25,881.71,99.55,11.51,70.51,54.93,0.0
40,2441.61,495.98,0.0,183,27.55,0.23,0.0,0.11,0.0,2.8
50,2656.66,642.32,0.98,6,2344.92,6.35,9.99,704.58,220.64,111.13
43,7835.81,796.07,1.0,25,982.54,72.09,22.54,0.0,105.0,61.76
42,3107.89,599.27,0.63,46,203.87,1.18,0.63,399.13,10.47,35.39
41,3447.08,629.65,0.66,55,224.73,0.82,0.0,220.82,5.68,0.0
43,3265.37,504.01,0.7,45,237.61,0.0,0.0,0.0,7.95,31.92
42,3075.01,517.71,0.0,184,0.0,0.08,0.01,0.0,0.87,0.0
44,7137.46,722.24,1.0,20,792.8,79.79,0.0,0.0,84.24,103.6
45,4636.63,757.56,0.98,26,596.58,0.0,29.95,7.65,59.47,43.26
41,3596.53,601.92,0.65,53,280.78,2.65,0.0,1366.61,0.23,0.0
41,3171.83,582.38,0.68,55,236.07,2.66,1.16,0.0,9.52,0.0
46,5377.53,806.15,0.97,26,434.1,1.01,27.82,0.0,87.89,4.91
43,3142.97,478.69,0.0,179,12.45,0.0,0.05,0.0,1.41,0.0
40,3429.24,538.03,0.64,63,280.64,0.0,0.0,489.13,0.0,52.9
43,7152.59,759.12,0.99,18,891.76,77.9,1.89,31.74,107.51,51.59
49,5507.95,717.18,0.99,30,604.16,1.47,12.81,5.22,72.38,27.47
43,2707.81,542.32,0.65,67,199.72,0.0,0.0,0.0,4.24,2.02
44,5988.91,782.07,1.0,33,562.81,0.0,49.41,0.0,20.68,59.44
40,3141.31,517.95,0.62,63,261.72,0.0,0.12,23.58,4.49,36.24
49,2949.38,680.74,1.0,5,2467.95,9.69,0.0,443.44,146.66,142.16
42,3099.99,537.29,0.66,60,289.53,0.0,0.0,0.0,0.0,23.37
44,2533.4,504.45,0.02,182,0.09,0.28,0.0,0.0,0.0,0.0
41,3183.08,557.9,0.67,64,279.33,0.15,1.17,541.17,0.97,0.0
44,5785.87,753.64,1.0,35,617.73,0.0,32.96,9.63,87.59,14.77
44,6009.62,788.44,1.0,35,631.39,0.0,22.47,5.66,103.25,51.26
46,5221.76,769.36,0.98,28,569.49,0.0,44.2,0.0,12.34,45.64
42,3531.81,626.93,0.65,59,243.79,0.89,0.45,1388.33,4.26,0.0
47,4631.34,731.97,0.99,25,449.61,0.0,32.03,10.46,41.24,40.56
43,3505.13,578.25,0.58,65,277.69,0.0,0.0,0.0,5.3,16.34
43,7362.46,763.27,0.98,28,716.73,90.42,18.02,0.0,86.61,0.73
41,2766.73,552.8,0.0,183,0.0,0.02,0.07,0.0,0.28,1.88
45,3828.94,645.8,0.63,51,93.33,0.0,0.0,0.0,1.55,18.09
46,5011.06,758.16,0.99,29,557.22,0.0,35.83,0.0,77.29,48.49
44,3951.9,570.47,0.67,52,136.75,0.0,0.0,0.07,7.45,0.0
44,2767.83,583.38,0.65,51,138.06,0.0,0.0,0.0,8.88,26.2
47,2899.2,579.01,1.0,2,2354.34,5.39,0.0,1399.56,232.4,278.92
45,4806.25,755.58,0.96,32,653.91,0.0,30.06,0.0,28.5,20.24
46,7657.05,783.47,1.0,26,915.7,135.85,0.0,22.36,28.5,64.38
42,3371.39,543.76,0.68,60,283.21,0.49,0.0,0.0,6.56,11.94
43,3658.3,571.81,0.67,56,290.92,0.0,0.0,997.04,9.52,1.91
48,3240.32,594.91,0.99,5,2541.08,25.0,12.0,0.0,155.93,188.75
45,8309.65,791.32,1.0,20,786.67,199.88,10.67,40.38,50.65,84.56
48,3447.55,616.19,1.0,4,2493.6,0.0,8.39,1749.94,290.5,233.6
42,2747.52,523.51,0.0,184,0.0,0.0,0.0,0.0,0.45,0.19
43,2689.52,508.41,0.01,182,0.0,0.02,0.0,0.09,0.19,0.0
44,5529.43,784.37,0.99,35,731.75,0.0,24.08,0.0,59.07,46.67
40,3856.55,584.06,0.61,60,285.32,0.0,0.07,0.0,1.11,0.0
44,3180.87,497.15,0.0,182,2.07,0.0,0.0,0.0,0.0,0.0
41,4252.03,586.56,0.67,64,258.38,0.37,0.0,0.0,0.0,0.0
46,5981.66,729.5,0.99,34,687.77,0.0,21.04,0.0,47.86,13.64
40,1811.04,518.61,0.01,182,10.11,0.0,0.0,0.0,0.0,0.22
41,2940.47,543.77,0.02,179,19.74,0.18,0.0,0.0,0.0,2.6
42,3409.25,600.94,0.71,64,209.41,0.11,0.09,528.0,3.07,51.78
47,3803.5,632.21,1.0,8,2421.24,32.05,27.29,0.0,184.13,354.49
45,5768.99,697.11,1.0,32,547.12,2.1,35.4,0.0,0.0,39.19
49,2913.9,598.23,1.0,5,2475.79,11.12,15.59,0.0,188.81,203.75
43,3826.05,581.14,0.65,63,231.12,0.83,0.0,601.66,0.0,20.39
46,6592.54,797.39,1.0,36,573.48,0.12,31.75,0.0,36.35,34.72
45,5582.97,803.22,0.96,35,550.83,0.0,38.95,0.0,81.46,4.9
45,4838.1,761.41,1.0,24,551.16,0.0,16.12,8.03,0.0,25.31
44,2568.5,544.75,0.71,52,119.78,0.01,0.0,0.0,0.0,0.0
41,4436.01,628.9,0.64,60,267.77,0.0,0.29,0.0,1.66,27.14
41,3053.1,513.87,0.0,182,0.0,0.0,0.0,0.19,0.0,1.86
48,3538.74,655.11,1.0,7,2292.45,0.0,16.59,382.36,235.79,258.99
42,2730.22,549.75,0.01,181,13.27,0.01,0.07,0.06,0.0,0.0
43,3166.4,603.28,0.66,38,152.13,0.0,0.03,0.29,14.16,0.0
44,2567.72,565.74,0.7,48,220.24,0.0,0.0,0.63,0.0,22.69
42,2859.8,518.87,0.0,179,0.0,0.13,0.03,0.09,0.1,0.0
49,6149.71,775.42,1.0,34,546.02,0.95,35.83,0.0,126.73,59.66
43,3003.87,583.98,0.69,51,154.74,0.0,0.0,0.0,16.25,17.4
41,2560.77,510.94,0.0,180,0.0,0.0,0.0,0.05,0.0,2.45
43,8214.71,701.31,1.0,14,884.95,164.8,9.62,0.0,115.67,10.38
39,2886.32,508.56,0.0,182,14.31,0.08,0.04,0.03,0.94,0.88
46,4723.38,771.9,1.0,33,683.53,0.0,30.67,0.0,6.28,48.75
48,3814.75,620.05,0.99,1,2405.04,0.0,15.89,215.54,259.41,349.64
48,3396.42,641.98,1.0,4,2460.46,15.7,15.59,0.0,291.23,11.39
42,2383.87,530.59,0.0,181,20.25,0.0,0.08,0.0,0.0,1.39
44,4845.22,770.48,0.97,22,565.98,2.4,42.38,0.0,0.0,42.93
43,7648.12,821.22,1.0,25,802.9,40.43,0.0,66.47,0.44,78.84
46,5181.58,718.2,0.99,28,639.93,0.0,46.26,0.0,43.37,26.03
47,4376.77,649.29,1.0,4,2462.75,38.73,47.06,413.76,298.96,401.74
43,4829.87,768.75,1.0,22,479.09,0.99,28.73,0.0,76.1,77.09
42,3513.91,522.95,0.0,180,13.69,0.0,0.0,0.0,0.5,0.0
43,4112.5,554.87,0.64,56,310.93,0.0,0.0,482.24,3.12,0.0
43,2518.89,559.19,0.64,47,130.79,0.04,0.0,0.0,9.02,4.62
44,3653.0,599.96,0.67,55,293.58,0.0,1.54,0.0,3.96,4.79
45,4999.58,757.42,1.0,28,543.15,0.93,18.51,0.0,64.62,54.69
40,2994.49,486.3,0.01,182,0.0,0.03,0.04,0.05,0.0,3.43
41,2963.03,449.82,0.0,182,0.0,0.0,0.04,0.0,0.02,1.29
44,5887.97,758.73,1.0,37,658.48,0.0,24.53,0.0,83.23,37.98
40,3357.37,559.89,0.64,66,200.72,0.0,0.21,0.0,0.0,0.0
44,2617.8,565.82,0.66,47,243.13,0.03,0.0,0.2,7.74,4.08
41,3606.59,515.69,0.02,181,0.0,0.0,0.0,0.0,0.0,0.0
43,2835.91,567.77,0.64,49,147.58,0.0,0.05,0.0,0.0,0.0
45,2870.79,602.12,0.67,33,139.48,0.13,0.0,0.92,2.44,11.27
43,2571.61,546.84,0.01,182,28.4,0.0,0.0,0.18,0.46,2.18
40,3151.25,593.4,0.69,55,284.23,3.81,0.0,0.0,4.0,32.84
39,3850.8,581.21,0.67,69,206.55,0.0,0.0,515.41,4.09,25.96
45,4390.27,801.15,1.0,33,527.26,1.52,27.26,0.0,113.23,34.98
40,2588.86,538.59,0.01,182,5.33,0.0,0.0,0.0,0.37,1.55
37,2599.74,489.41,0.01,181,0.5,0.0,0.0,0.0,0.57,0.0
49,3192.51,537.88,1.0,5,2477.61,29.04,33.83,225.09,155.44,195.01
41,2359.85,553.0,0.0,182,0.0,0.0,0.0,0.0,0.0,0.0
49,3280.69,664.95,1.0,5,2494.44,17.39,24.66,75.97,262.21,251.81
43,6468.23,838.91,1.0,29,797.86,45.84,0.0,84.38,43.57,12.74
42,3055.78,491.17,0.01,180,0.0,0.06,0.05,0.08,0.29,0.0
43,7663.48,760.75,1.0,27,796.66,144.81,0.0,50.1,38.9,76.51
41,7251.5,770.07,1.0,15,771.66,99.69,10.87,0.0,0.0,9.08
43,7176.97,759.05,0.98,30,811.38,132.85,0.76,0.0,46.28,32.63
47,3312.04,659.09,1.0,6,2529.0,0.0,0.0,0.0,305.42,360.96
39,3699.0,595.8,0.69,55,258.75,0.0,0.56,0.0,5.59,9.42
47,2880.07,679.14,1.0,4,2359.38,0.0,3.57,492.36,180.59,328.06
42,2633.84,536.28,0.0,182,0.0,0.0,0.03,0.0,0.72,2.63
48,3624.27,589.28,1.0,2,2497.46,1.86,12.45,382.72,296.48,327.76
40,2424.57,469.02,0.0,182,10.06,0.15,0.0,0.12,0.0,1.58
43,2096.25,607.15,0.66,39,164.88,0.0,0.03,0.0,0.0,4.86
40,4101.34,564.69,0.67,60,278.32,0.73,0.65,685.53,0.0,11.66
45,2405.85,583.88,0.63,56,102.74,0.06,0.01,0.0,5.22,44.69
46,5468.75,723.08,1.0,25,460.92,0.0,16.36,1.65,51.46,34.08
47,2955.89,614.37,0.62,56,132.69,0.0,0.0,0.0,2.92,3.26
46,2409.26,541.02,0.65,51,168.64,0.0,0.04,0.0,0.0,0.0
45,5236.17,785.71,1.0,40,578.11,0.0,21.18,2.45,40.5,43.68
42,3319.76,503.9,0.0,182,0.0,0.19,0.0,0.26,0.48,0.0
43,4032.29,536.06,0.67,48,127.88,0.02,0.0,0.59,11.81,0.0
43,3551.52,607.92,0.7,54,284.92,0.0,0.31,377.83,0.0,38.49
41,2723.84,597.75,0.67,60,320.21,0.0,0.16,230.51,5.12,0.0
47,3440.22,630.49,1.0,0,2399.84,42.57,0.0,54.08,246.68,427.14
47,3805.87,627.73,1.0,1,2346.21,16.7,26.43,0.0,115.8,339.4
43,5775.6,723.07,0.99,22,307.68,0.14,43.25,0.0,11.31,58.83
45,3333.72,601.44,1.0,2,2424.66,0.0,28.58,0.0,267.46,289.58
46,7654.59,769.87,1.0,29,1030.67,124.24,6.31,20.86,25.4,91.55
47,3547.45,650.14,1.0,0,2499.59,41.97,44.13,1036.56,316.37,258.32
45,4461.84,694.74,1.0,26,591.93,2.02,43.21,3.19,34.86,43.11
46,7410.32,745.49,1.0,13,842.1,34.08,24.75,50.97,56.69,25.84
42,3652.7,571.2,0.66,56,239.19,3.49,0.0,0.0,4.03,0.0
43,5012.54,717.25,0.97,31,541.0,0.0,30.64,0.0,29.42,42.2
41,2472.88,501.38,0.0,181,0.0,0.24,0.03,0.0,0.69,2.06
42,6978.89,786.16,0.98,19,788.67,33.67,5.48,0.0,25.93,56.0
46,3045.99,614.4,1.0,5,2545.66,17.62,35.36,122.27,213.45,281.37
39,3950.72,553.62,0.71,63,257.34,0.0,0.3,0.0,1.83,0.0
44,5128.95,720.08,0.95,29,509.68,0.0,35.92,7.64,0.0,55.09
47,4325.41,602.29,1.0,0,2463.74,0.0,48.85,303.94,128.26,62.15
42,1704.64,546.92,0.0,181,0.0,0.0,0.04,0.0,0.8,0.0
45,3288.67,611.46,0.66,48,148.16,0.05,0.04,0.29,7.33,18.06
49,3176.23,642.0,0.99,7,2450.63,0.0,12.07,0.0,290.85,240.43
45,5658.24,772.27,1.0,42,583.57,1.22,18.57,0.0,28.67,24.53
44,2299.78,564.39,0.67,47,117.96,0.0,0.0,0.0,15.14,0.0
43,2702.38,567.05,0.69,44,147.96,0.0,0.05,0.34,8.32,0.54
40,2632.54,493.69,0.0,179,38.27,0.12,0.04,0.0,0.0,6.27
49,3475.45,685.22,0.99,5,2524.92,0.0,35.54,821.18,77.9,103.6
48,4077.66,611.9,1.0,7,2426.02,10.5,0.0,689.89,281.96,16.34
41,3121.82,533.89,0.0,182,10.02,0.0,0.0,0.17,0.0,0.0
44,2964.96,536.71,0.64,40,207.91,0.0,0.0,0.0,0.0,26.53
44,3179.67,609.57,0.67,62,338.86,0.92,0.0,70.03,3.99,5.31
45,4925.02,782.43,0.97,30,682.54,0.57,20.98,0.0,76.79,57.58
49,3897.94,600.2,1.0,7,2467.41,0.0,13.98,125.3,279.1,215.7
40,3501.46,596.21,0.66,66,308.98,6.35,0.0,0.0,0.0,0.0
44,5242.63,777.48,0.99,31,772.69,0.0,17.82,0.0,56.07,43.76
41,3651.0,567.78,0.64,62,186.54,0.0,0.98,92.36,14.43,0.0
47,3895.13,630.89,1.0,3,2416.91,0.0,36.33,0.0,254.43,243.81
39,3354.97,599.94,0.61,57,354.55,0.0,0.88,0.0,7.46,0.0
44,3723.61,528.63,0.65,57,296.48,0.0,0.09,0.0,8.68,7.5
43,3933.14,527.54,0.7,55,240.11,5.0,0.06,57.89,9.33,0.0
43,5471.41,777.8,0.99,30,486.54,0.0,29.31,2.95,8.95,37.47
42,1953.88,491.6,0.01,180,1.83,0.0,0.01,0.0,0.0,0.0
43,4944.75,796.77,0.95,25,501.69,1.33,18.52,0.0,0.0,77.94
46,3112.13,627.72,1.0,9,2472.12,18.46,31.26,1257.87,245.84,260.87
46,7092.86,740.44,0.97,32,682.13,118.08,0.84,21.91,0.0,25.31
45,3592.05,578.27,0.69,51,112.87,0.0,0.04,0.11,9.71,0.0
43,6687.03,726.44,1.0,21,737.42,236.5,0.0,0.0,26.51,80.85
42,6922.02,790.84,0.95,27,1015.0,211.74,0.0,50.19,82.45,42.34
42,3056.74,514.27,0.67,48,132.15,0.0,0.01,0.0,1.68,6.71
41,2286.78,540.9,0.68,67,307.66,0.92,0.0,468.63,0.0,0.0
42,2694.62,525.16,0.02,180,0.0,0.0,0.0,0.0,0.0,1.74
47,4068.38,688.26,1.0,1,2491.1,2.65,30.56,0.0,206.8,309.91
44,3373.5,574.38,0.71,64,264.4,0.51,0.0,54.23,1.21,10.58
49,3390.18,699.58,0.99,1,2638.35,0.0,23.05,506.2,362.1,336.17
40,3594.92,530.02,0.01,182,11.49,0.07,0.04,0.0,0.26,0.0
43,2474.98,610.24,0.71,46,126.14,0.0,0.03,0.0,0.0,2.27
41,3618.38,542.94,0.64,66,242.8,0.27,0.0,379.67,6.48,4.41
42,3368.76,566.98,0.74,70,315.47,4.22,0.0,0.0,5.85,0.0
43,3504.06,538.97,0.71,55,331.16,5.29,0.15,0.0,2.79,56.53
41,3635.87,604.96,0.68,54,158.49,0.0,0.0,0.16,0.0,2.6
42,2494.73,527.49,0.66,57,282.34,0.0,0.51,393.27,12.08,0.0
44,2806.8,553.49,0.67,51,116.04,0.0,0.0,0.83,0.0,12.81
45,8109.7,797.2,1.0,22,720.23,108.94,0.0,0.0,54.22,50.18
42,3290.56,536.67,0.65,56,309.64,2.47,0.0,301.84,0.0,10.18
45,3929.83,655.61,0.99,5,2399.58,4.64,23.48,0.0,315.47,135.66
43,8134.44,790.39,0.97,19,782.7,42.84,0.0,112.4,57.92,64.51
45,5388.96,740.81,1.0,29,443.15,0.0,13.87,2.58,22.29,54.73
46,2791.11,643.81,1.0,3,2511.61,21.09,2.45,0.0,213.43,272.18
45,5377.34,783.96,0.99,23,614.99,1.65,12.49,0.0,31.54,37.63
39,2814.95,559.61,0.0,181,0.0,0.0,0.0,0.08,1.26,0.0
42,3614.36,602.02,0.71,51,290.37,0.0,0.0,0.0,4.69,42.4
42,3876.09,570.81,0.64,52,232.35,0.0,0.0,0.0,1.96,0.0
48,3354.84,617.06,0.99,3,2539.17,0.0,4.05,0.0,219.87,275.66
44,5013.39,771.69,0.99,31,472.86,0.0,30.12,4.52,49.23,42.82
41,2710.17,647.83,0.7,45,195.04,0.06,0.03,0.61,1.9,22.41
41,2749.09,570.17,0.72,59,254.56,0.0,0.0,0.0,0.0,0.0
42,7702.11,712.52,1.0,19,638.56,0.79,0.0,54.83,33.13,25.43
46,3031.7,597.57,1.0,6,2529.61,16.96,14.66,863.98,236.53,172.2
44,6766.43,785.1,1.0,15,707.89,82.33,10.15,0.0,57.52,12.67
46,3604.63,618.76,1.0,6,2592.72,6.29,35.58,1881.01,276.03,304.12
43,2880.14,552.86,0.0,181,27.44,0.08,0.0,0.07,0.86,1.38
41,3106.58,690.7,0.68,69,133.8,0.45,0.0,0.0,0.0,0.0
46,3781.38,614.36,1.0,5,2487.41,14.17,34.2,775.38,129.42,16.81
46,6176.23,789.72,1.0,34,655.47,0.22,27.57,0.0,110.3,7.59
44,5918.16,762.5,1.0,16,678.21,111.57,0.0,27.15,56.72,68.47
44,7149.95,798.06,0.97,30,715.76,173.69,0.0,6.97,114.02,41.05
41,2632.24,612.36,0.02,182,0.0,0.1,0.0,0.0,0.0,1.84
45,5256.02,748.65,0.98,25,609.56,0.5,32.32,0.0,92.31,39.58
43,5094.17,765.13,1.0,35,459.66,0.0,25.13,0.0,51.57,26.31
42,3209.2,529.6,0.67,52,269.58,9.35,0.0,625.74,0.0,0.0
42,2525.08,525.0,0.02,182,0.0,0.0,0.0,0.0,0.0,0.0
44,4534.39,669.27,1.0,7,2449.18,0.0,15.38,185.03,142.75,459.97
44,7229.01,856.46,1.0,29,731.86,41.3,3.92,4.53,35.0,25.41
42,2522.11,555.06,0.66,50,0.0,0.0,0.0,0.13,4.24,0.0
47,3466.8,575.7,1.0,7,2453.06,26.92,36.24,0.0,323.01,177.55
42,4018.01,553.38,0.65,61,222.88,0.0,0.0,292.35,0.47,0.0
41,3059.34,555.03,0.68,62,298.5,0.0,0.0,86.91,0.0,17.68
46,4944.87,674.61,1.0,4,2419.62,0.0,28.28,0.0,223.89,344.65
42,2878.67,558.5,0.73,48,287.62,0.0,2.08,0.0,3.22,0.0
45,4714.86,729.61,1.0,37,496.1,0.14,48.28,0.0,64.25,59.87
45,6364.44,781.65,0.97,21,964.59,16.32,0.0,74.65,0.0,64.51
41,2614.29,490.43,0.0,181,0.0,0.05,0.05,0.0,0.0,2.62
43,6706.04,824.72,1.0,25,836.53,63.05,0.0,10.58,92.04,38.81
46,2428.47,602.28,0.68,53,147.04,0.03,0.0,0.0,11.34,21.88
42,3552.32,547.15,0.0,180,12.82,0.0,0.0,0.04,0.0,0.6
44,6705.66,804.67,1.0,21,936.2,99.91,0.0,20.39,49.32,43.39
48,4016.98,635.85,0.99,3,2563.3,2.2,32.36,0.0,301.55,117.91
43,7431.51,805.54,1.0,31,756.25,121.17,11.93,8.95,23.81,55.44
40,3704.36,593.17,0.61,63,272.38,0.69,0.58,227.14,13.03,28.57
46,5267.47,719.85,0.98,35,454.87,0.05,35.74,0.0,66.56,32.3
43,7823.91,745.03,0.99,27,943.07,118.22,4.2,0.0,24.78,38.33
48,3345.37,630.84,1.0,4,2535.32,6.31,30.97,0.0,220.22,209.27
46,2322.02,567.56,0.66,43,103.81,0.0,0.01,0.0,3.06,0.65
42,2725.84,490.93,0.01,183,0.0,0.0,0.01,0.19,0.17,0.86
42,4107.05,569.43,0.66,57,291.06,1.4,0.0,0.0,5.92,0.0
44,6705.93,805.24,1.0,16,970.55,157.22,1.39,20.67,65.8,25.69
44,4845.34,719.75,0.96,24,514.81,0.44,26.01,4.26,0.0,41.21
44,4552.44,824.4,0.99,30,673.56,0.16,26.44,0.0,51.23,62.64
45,6439.59,740.84,1.0,19,774.17,157.33,0.0,49.93,106.09,41.83
44,2381.33,576.09,0.65,54,203.2,0.02,0.0,0.0,9.96,0.0
41,2769.59,593.62,0.66,44,185.69,0.0,0.0,0.0,1.25,13.11
41,2024.58,514.66,0.0,180,0.0,0.0,0.0,0.29,0.0,0.45
47,6266.16,749.63,0.95,24,536.59,1.72,26.55,0.13,29.23,48.53
42,4541.07,607.69,0.74,62,200.1,0.0,0.0,464.36,5.33,0.0
43,6480.62,844.91,1.0,28,810.05,191.51,0.0,5.7,0.0,30.21
43,5349.55,781.23,0.97,33,404.02,0.0,14.59,5.71,24.13,60.26
49,4539.29,632.2,1.0,4,2409.64,0.0,33.78,713.85,436.98,74.73
46,3445.01,695.57,1.0,5,2481.71,8.16,0.85,63.04,159.07,310.73
46,3075.2,691.94,1.0,3,2402.76,0.0,9.15,0.0,274.65,237.29
41,3086.54,583.69,0.66,68,304.04,0.0,0.0,12.5,5.39,33.09
45,5783.38,797.07,0.98,19,548.7,0.0,43.18,0.0,50.01,43.93
44,3162.81,526.74,0.69,49,126.39,0.0,0.0,0.19,7.91,15.12
42,2977.05,659.28,0.69,61,262.6,0.82,0.54,0.0,7.59,0.0
47,3742.89,595.89,0.66,45,105.94,0.0,0.01,0.06,9.33,0.0
41,2595.77,477.22,0.0,181,0.0,0.09,0.05,0.24,0.79,0.0
41,2241.92,536.6,0.01,181,7.94,0.18,0.0,0.18,0.83,0.0
42,2278.67,594.15,0.67,56,270.35,0.39,0.92,0.0,6.43,0.0
45,4090.78,651.6,1.0,3,2491.87,7.77,41.23,1494.81,242.2,291.66
45,4251.96,722.83,1.0,28,585.22,2.06,24.09,0.0,4.86,21.82
42,3662.9,614.81,0.66,62,344.25,0.0,0.31,98.16,12.73,21.75
46,2995.68,648.73,1.0,3,2506.42,14.98,18.7,0.0,172.15,167.0
42,2950.27,541.58,0.0,184,0.0,0.0,0.0,0.13,0.0,0.0
43,6106.38,788.75,1.0,23,875.47,60.4,0.0,0.0,2.12,49.17
42,3531.99,600.28,0.65,53,120.33,0.0,0.0,0.53,2.41,14.4
44,1920.54,556.68,0.71,54,124.97,0.11,0.02,0.31,0.0,17.08
39,2082.39,550.4,0.01,184,0.0,0.05,0.0,0.1,0.0,0.67
47,3877.02,663.2,0.99,8,2490.9,0.0,22.87,120.99,201.29,210.66
41,7067.51,769.77,0.98,26,877.83,116.93,0.0,0.0,45.22,11.74
45,3542.64,768.71,1.0,27,558.81,0.0,21.21,0.0,105.38,16.71
44,3633.49,557.91,0.67,59,249.33,0.0,0.0,658.48,0.0,17.1
39,2014.43,519.5,0.02,182,9.65,0.0,0.02,0.0,0.44,0.41
47,3977.2,638.14,0.98,3,2473.56,28.61,0.0,306.43,238.87,160.78
41,5410.63,734.52,0.98,28,491.5,0.09,16.22,0.0,101.23,48.06
45,5900.25,805.24,0.97,25,814.55,79.85,0.0,0.0,76.53,49.46
46,4181.55,608.85,0.99,8,2510.42,21.0,19.36,0.0,196.14,200.54
44,3794.12,577.89,0.66,53,177.56,0.0,0.03,0.3,16.21,30.95
49,4455.25,659.85,0.99,2,2479.97,45.58,11.27,625.87,201.8,215.65
45,3349.88,756.18,0.98,26,514.38,0.26,43.18,7.82,33.61,38.04
40,1977.2,519.4,0.0,184,0.0,0.0,0.0,0.25,0.28,1.45
45,7078.84,831.83,1.0,13,844.11,117.27,0.0,0.0,63.51,29.11
43,4287.35,758.05,1.0,25,681.73,0.0,17.73,2.55,70.43,37.01
41,2738.2,536.21,0.0,181,12.97,0.11,0.0,0.0,0.0,0.0
43,4629.89,607.71,0.73,63,362.79,1.71,0.0,0.0,10.51,0.0
43,7050.69,828.38,1.0,20,611.41,90.14,0.0,11.98,81.2,57.29
42,6575.01,752.26,1.0,28,965.54,90.51,7.28,32.72,66.98,71.82
41,3575.22,558.28,0.75,60,316.24,0.0,0.06,164.11,10.35,38.49
45,7205.03,745.4,0.99,19,807.54,167.08,0.0,41.84,23.2,29.1
42,2716.82,554.61,0.01,180,0.0,0.05,0.0,0.0,0.08,0.0
44,6858.3,814.4,1.0,18,825.55,98.5,12.58,53.92,98.07,10.34
40,3882.49,537.11,0.63,60,257.43,4.35,0.0,648.16,0.0,0.0
43,3126.44,542.57,0.68,42,167.44,0.03,0.0,0.52,7.64,18.31
42,2343.54,516.13,0.02,183,0.0,0.13,0.0,0.1,0.07,0.48
41,2531.26,575.96,0.62,50,280.76,1.35,1.25,0.0,0.76,0.0
43,8102.54,848.56,0.98,27,902.35,149.41,4.49,14.71,4.38,63.62
42,6778.99,802.9,0.97,22,919.0,108.52,0.0,0.0,53.37,85.69
39,3132.62,509.64,0.0,179,26.0,0.1,0.06,0.11,0.42,0.0
50,3025.2,623.93,0.99,6,2418.89,5.49,8.63,654.11,227.81,134.33
48,2883.68,655.19,1.0,3,2447.38,0.0,0.0,141.48,177.36,166.58
44,2692.97,582.82,0.65,48,73.99,0.12,0.0,0.0,1.27,3.41
43,1805.32,575.64,0.66,44,127.04,0.0,0.04,0.06,9.63,0.0
40,3019.06,587.2,0.0,180,0.0,0.09,0.0,0.0,0.13,1.91
40,3300.68,565.03,0.64,65,283.4,2.6,0.0,350.28,0.0,7.5
46,6060.51,723.09,1.0,34,589.84,0.0,19.29,6.74,2.19,71.09
43,6900.47,801.34,1.0,16,776.35,98.52,8.63,62.74,15.36,41.31
44,4995.12,776.02,1.0,23,534.32,0.0,24.75,3.91,49.49,1.27
41,3430.08,545.41,0.7,65,262.56,0.0,0.0,0.0,0.0,0.0
46,3699.3,597.69,1.0,6,2394.32,0.0,13.55,0.0,168.3,309.25
43,2199.56,566.89,0.0,181,0.0,0.0,0.0,0.15,0.7,0.0
42,3359.89,583.25,0.64,69,237.35,1.15,0.68,0.0,2.09,57.69
38,2392.16,544.1,0.64,68,233.67,0.0,0.26,202.4,3.62,12.42
40,2807.34,461.73,0.0,181,30.76,0.0,0.0,0.15,0.19,0.12
42,3413.33,487.1,0.0,181,10.27,0.0,0.0,0.0,0.18,0.0
47,4071.46,617.72,1.0,4,2520.9,0.0,46.04,165.02,257.71,159.49
41,2149.44,470.03,0.0,182,0.0,0.3,0.0,0.0,0.43,1.39
42,4326.46,599.81,0.72,60,273.14,0.0,0.66,0.0,5.68,10.53
44,3440.21,551.16,0.7,65,215.42,0.0,0.0,0.0,0.0,0.0
42,4136.18,577.26,0.63,60,286.77,0.0,0.4,117.22,0.0,31.64
41,3604.73,580.43,0.7,56,176.17,4.16,0.17,0.0,3.26,0.0
47,4344.66,556.68,1.0,4,2495.91,0.0,40.2,113.7,257.91,333.62
45,7015.05,782.33,0.97,21,810.87,112.57,0.0,66.09,28.1,42.73
44,3213.7,568.78,0.7,50,253.75,0.02,0.06,0.0,8.52,20.69
41,3445.14,526.97,0.0,181,8.45,0.0,0.0,0.0,0.0,0.0
